"","Draudėjo.kodas..code.","Juridinių.asmenų.registro.kodas..jarCode.","Pavadinimas..name.","Savivaldybė..kurioje.registruota.municipality.","Ekonominės.veiklos.rūšies.kodas.ecoActCode.","Ekonominės.veiklos.rūšies.pavadinimas.ecoActName.","Mėnuo..month.","Vidutinis.darbo.užmokestis..avgWage.","Apdraustųjų.skaičius..numInsured.","Vidutinis.darbo.užmokestis.II..avgWage2.","Apdraustųjų.skaičius.II..numInsured2.","Valstybinio.socialinio.draudimo.įmoka..tax."
"3628",323996,164251710,"S. RAIŠUTIENĖS INDIVIDUALI ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"",3,"",0,""
"3629",323996,164251710,"S. RAIŠUTIENĖS INDIVIDUALI ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"",3,"",0,""
"3630",323996,164251710,"S. RAIŠUTIENĖS INDIVIDUALI ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"",3,"",0,""
"3631",323996,164251710,"S. RAIŠUTIENĖS INDIVIDUALI ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"",3,"",0,""
"3632",323996,164251710,"S. RAIŠUTIENĖS INDIVIDUALI ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"",3,"",0,""
"3633",327301,164254820,"UŽDAROJI AKCINĖ BENDROVĖ ""GINMITA""","Palangos m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"859.85",39,"",0,"7974.36"
"3634",327301,164254820,"UŽDAROJI AKCINĖ BENDROVĖ ""GINMITA""","Palangos m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"849.71",40,"",0,"8085.58"
"3635",327301,164254820,"UŽDAROJI AKCINĖ BENDROVĖ ""GINMITA""","Palangos m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"864.98",39,"",0,"8026.86"
"3636",327301,164254820,"UŽDAROJI AKCINĖ BENDROVĖ ""GINMITA""","Palangos m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"862.35",40,"",0,"8208.99"
"3637",327301,164254820,"UŽDAROJI AKCINĖ BENDROVĖ ""GINMITA""","Palangos m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"608.99",59,"",0,"8481.73"
"3638",327301,164254820,"UŽDAROJI AKCINĖ BENDROVĖ ""GINMITA""","Palangos m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"495.68",98,"",0,"11187.36"
"3639",327301,164254820,"UŽDAROJI AKCINĖ BENDROVĖ ""GINMITA""","Palangos m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"538.22",112,"",0,"13693.79"
"3640",327301,164254820,"UŽDAROJI AKCINĖ BENDROVĖ ""GINMITA""","Palangos m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"561.92",104,"",0,"13291.80"
"3641",327301,164254820,"UŽDAROJI AKCINĖ BENDROVĖ ""GINMITA""","Palangos m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"713.99",54,"",0,"8981.04"
"3642",327301,164254820,"UŽDAROJI AKCINĖ BENDROVĖ ""GINMITA""","Palangos m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"853.38",38,"",0,"7554.28"
"3643",327301,164254820,"UŽDAROJI AKCINĖ BENDROVĖ ""GINMITA""","Palangos m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"858.27",37,"",0,"7371.45"
"3644",327301,164254820,"UŽDAROJI AKCINĖ BENDROVĖ ""GINMITA""","Palangos m. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"846.81",37,"",0,"7271.96"
"3645",327308,164259568,"UŽDAROJI AKCINĖ BENDROVĖ ""KARTENOS SLĖNIS""","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"621.45",5,"",0,"694.10"
"3646",327308,164259568,"UŽDAROJI AKCINĖ BENDROVĖ ""KARTENOS SLĖNIS""","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"647.58",5,"",0,"725.80"
"3647",327308,164259568,"UŽDAROJI AKCINĖ BENDROVĖ ""KARTENOS SLĖNIS""","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"713.38",5,"",0,"809.07"
"3648",327308,164259568,"UŽDAROJI AKCINĖ BENDROVĖ ""KARTENOS SLĖNIS""","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"840.00",4,"",0,"765.04"
"3649",327308,164259568,"UŽDAROJI AKCINĖ BENDROVĖ ""KARTENOS SLĖNIS""","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"840.00",4,"",0,"765.04"
"3650",327308,164259568,"UŽDAROJI AKCINĖ BENDROVĖ ""KARTENOS SLĖNIS""","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"501.51",6,"",0,"690.99"
"3651",327308,164259568,"UŽDAROJI AKCINĖ BENDROVĖ ""KARTENOS SLĖNIS""","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"736.00",5,"",0,"839.19"
"3652",327308,164259568,"UŽDAROJI AKCINĖ BENDROVĖ ""KARTENOS SLĖNIS""","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"697.83",6,"",0,"944.62"
"3653",327308,164259568,"UŽDAROJI AKCINĖ BENDROVĖ ""KARTENOS SLĖNIS""","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"702.48",5,"",0,"797.48"
"3654",327308,164259568,"UŽDAROJI AKCINĖ BENDROVĖ ""KARTENOS SLĖNIS""","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"686.27",5,"",0,"780.86"
"3655",327308,164259568,"UŽDAROJI AKCINĖ BENDROVĖ ""KARTENOS SLĖNIS""","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"584.80",5,"",0,"653.44"
"3656",327308,164259568,"UŽDAROJI AKCINĖ BENDROVĖ ""KARTENOS SLĖNIS""","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"665.26",5,"",0,"749.94"
"3657",325556,164261590,"UAB GVIGĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"1060.83",12,"",0,"3001.99"
"3658",325556,164261590,"UAB GVIGĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"1029.76",12,"",0,"2922.90"
"3659",325556,164261590,"UAB GVIGĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"1033.46",13,"",0,"3163.92"
"3660",325556,164261590,"UAB GVIGĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"1056.04",13,"",0,"3211.61"
"3661",325556,164261590,"UAB GVIGĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"1155.72",13,"",0,"3518.79"
"3662",325556,164261590,"UAB GVIGĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"1165.77",13,"",0,"3554.69"
"3663",325556,164261590,"UAB GVIGĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"1096.79",14,"",0,"3559.22"
"3664",325556,164261590,"UAB GVIGĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"1161.60",14,"",0,"3811.92"
"3665",325556,164261590,"UAB GVIGĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"1150.71",14,"",0,"3794.72"
"3666",325556,164261590,"UAB GVIGĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"1119.71",14,"",0,"3713.29"
"3667",325556,164261590,"UAB GVIGĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"1136.72",13,"",0,"3519.61"
"3668",325556,164261590,"UAB GVIGĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"1201.15",13,"",0,"3720.16"
"3669",325615,164272658,"A. JURČIO PREKYBOS ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"",2,"",0,""
"3670",325615,164272658,"A. JURČIO PREKYBOS ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"",2,"",0,""
"3671",325615,164272658,"A. JURČIO PREKYBOS ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"",2,"",0,""
"3672",325615,164272658,"A. JURČIO PREKYBOS ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"",2,"",0,""
"3673",325615,164272658,"A. JURČIO PREKYBOS ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"",2,"",0,""
"3674",325615,164272658,"A. JURČIO PREKYBOS ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"",2,"",0,""
"3675",325615,164272658,"A. JURČIO PREKYBOS ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"",2,"",0,""
"3676",325615,164272658,"A. JURČIO PREKYBOS ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"",2,"",0,""
"3677",325615,164272658,"A. JURČIO PREKYBOS ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"",2,"",0,""
"3678",325615,164272658,"A. JURČIO PREKYBOS ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"",2,"",0,""
"3679",325615,164272658,"A. JURČIO PREKYBOS ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"",2,"",0,""
"3680",325615,164272658,"A. JURČIO PREKYBOS ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"",2,"",0,""
"3681",325664,164287012,"N. STANIENĖS IĮ VINDESTA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"701.67",6,"",0,"982.22"
"3682",325664,164287012,"N. STANIENĖS IĮ VINDESTA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"766.54",6,"",0,"1065.01"
"3683",325664,164287012,"N. STANIENĖS IĮ VINDESTA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"709.44",6,"",0,"992.14"
"3684",325664,164287012,"N. STANIENĖS IĮ VINDESTA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"788.67",6,"",0,"1093.26"
"3685",325664,164287012,"N. STANIENĖS IĮ VINDESTA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"797.11",6,"",0,"1104.58"
"3686",325664,164287012,"N. STANIENĖS IĮ VINDESTA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"769.55",6,"",0,"1068.86"
"3687",325664,164287012,"N. STANIENĖS IĮ VINDESTA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"774.65",6,"",0,"1075.37"
"3688",325664,164287012,"N. STANIENĖS IĮ VINDESTA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"718.35",7,"",0,"1164.85"
"3689",325664,164287012,"N. STANIENĖS IĮ VINDESTA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"788.67",6,"",0,"1093.26"
"3690",325664,164287012,"N. STANIENĖS IĮ VINDESTA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"788.67",6,"",0,"1093.26"
"3691",325664,164287012,"N. STANIENĖS IĮ VINDESTA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"788.67",6,"",0,"1093.26"
"3692",325664,164287012,"N. STANIENĖS IĮ VINDESTA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"788.67",6,"",0,"1093.26"
"3693",325851,164296214,"UAB EDEIMA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"623.37",7,"",0,"1055.61"
"3694",325851,164296214,"UAB EDEIMA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"542.06",7,"",0,"917.96"
"3695",325851,164296214,"UAB EDEIMA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"667.12",7,"",0,"1129.79"
"3696",325851,164296214,"UAB EDEIMA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"739.33",6,"",0,"1073.64"
"3697",325851,164296214,"UAB EDEIMA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"780.15",6,"",0,"1136.06"
"3698",325851,164296214,"UAB EDEIMA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"727.26",6,"",0,"1059.02"
"3699",325851,164296214,"UAB EDEIMA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"769.86",6,"",0,"1121.06"
"3700",325851,164296214,"UAB EDEIMA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"773.17",6,"",0,"1125.88"
"3701",325851,164296214,"UAB EDEIMA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"741.97",6,"",0,"1054.08"
"3702",325851,164296214,"UAB EDEIMA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"751.18",6,"",0,"1068.67"
"3703",325851,164296214,"UAB EDEIMA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"778.21",6,"",0,"1103.28"
"3704",325851,164296214,"UAB EDEIMA","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"743.70",6,"",0,"1057.78"
"3705",931953,164677382,"KĘSTUČIO ATO ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"",1,"",0,""
"3706",931953,164677382,"KĘSTUČIO ATO ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"",1,"",0,""
"3707",931953,164677382,"KĘSTUČIO ATO ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"",1,"",0,""
"3708",931953,164677382,"KĘSTUČIO ATO ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"",1,"",0,""
"3709",931953,164677382,"KĘSTUČIO ATO ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"",1,"",0,""
"3710",931953,164677382,"KĘSTUČIO ATO ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"",1,"",0,""
"3711",931953,164677382,"KĘSTUČIO ATO ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"",1,"",0,""
"3712",931953,164677382,"KĘSTUČIO ATO ĮMONĖ","Kretingos r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"",1,"",0,""
"3713",175135,164748089,"UAB ""VANAGIENĖS ŠILTNAMIS""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"416.97",5,"",0,"475.73"
"3714",175135,164748089,"UAB ""VANAGIENĖS ŠILTNAMIS""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"356.32",5,"",0,"405.43"
"3715",175135,164748089,"UAB ""VANAGIENĖS ŠILTNAMIS""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"336.81",5,"",0,"371.33"
"3716",175135,164748089,"UAB ""VANAGIENĖS ŠILTNAMIS""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"322.39",5,"",0,"352.91"
"3717",175135,164748089,"UAB ""VANAGIENĖS ŠILTNAMIS""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"341.96",5,"",0,"376.04"
"3718",175135,164748089,"UAB ""VANAGIENĖS ŠILTNAMIS""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"329.60",5,"",0,"364.75"
"3719",175135,164748089,"UAB ""VANAGIENĖS ŠILTNAMIS""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"405.56",4,"",0,"360.52"
"3720",175135,164748089,"UAB ""VANAGIENĖS ŠILTNAMIS""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"457.36",4,"",0,"401.49"
"3721",175135,164748089,"UAB ""VANAGIENĖS ŠILTNAMIS""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"312.09",5,"",0,"345.04"
"3722",175135,164748089,"UAB ""VANAGIENĖS ŠILTNAMIS""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"320.33",5,"",0,"353.04"
"3723",175135,164748089,"UAB ""VANAGIENĖS ŠILTNAMIS""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"333.72",5,"",0,"367.27"
"3724",175135,164748089,"UAB ""VANAGIENĖS ŠILTNAMIS""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"344.02",5,"",0,"376.68"
"3725",175116,164767965,"UŽDAROJI AKCINĖ BENDROVĖ BOČIUPIS","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"909.67",80,"",0,"16995.80"
"3726",175116,164767965,"UŽDAROJI AKCINĖ BENDROVĖ BOČIUPIS","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"856.72",83,"",0,"16603.46"
"3727",175116,164767965,"UŽDAROJI AKCINĖ BENDROVĖ BOČIUPIS","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"958.63",87,"",0,"19493.16"
"3728",175116,164767965,"UŽDAROJI AKCINĖ BENDROVĖ BOČIUPIS","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"885.81",86,"",0,"17802.77"
"3729",175116,164767965,"UŽDAROJI AKCINĖ BENDROVĖ BOČIUPIS","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202305,"997.11",90,"",0,"21030.77"
"3730",175116,164767965,"UŽDAROJI AKCINĖ BENDROVĖ BOČIUPIS","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202306,"983.35",89,"",0,"20473.30"
"3731",175116,164767965,"UŽDAROJI AKCINĖ BENDROVĖ BOČIUPIS","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202307,"925.79",94,"",0,"20328.46"
"3732",175116,164767965,"UŽDAROJI AKCINĖ BENDROVĖ BOČIUPIS","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202308,"986.73",87,"",0,"20085.83"
"3733",175116,164767965,"UŽDAROJI AKCINĖ BENDROVĖ BOČIUPIS","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202309,"916.23",91,"",0,"19493.54"
"3734",175116,164767965,"UŽDAROJI AKCINĖ BENDROVĖ BOČIUPIS","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202310,"950.67",85,"",0,"18840.10"
"3735",175116,164767965,"UŽDAROJI AKCINĖ BENDROVĖ BOČIUPIS","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202311,"890.88",88,"",0,"18290.02"
"3736",175116,164767965,"UŽDAROJI AKCINĖ BENDROVĖ BOČIUPIS","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202312,"948.13",83,"",0,"18294.75"
"3737",176681,164786937,"R. PUIDOKO ĮMONĖ ""SERANĖ""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202301,"",1,"",0,""
"3738",176681,164786937,"R. PUIDOKO ĮMONĖ ""SERANĖ""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202302,"",1,"",0,""
"3739",176681,164786937,"R. PUIDOKO ĮMONĖ ""SERANĖ""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202303,"",1,"",0,""
"3740",176681,164786937,"R. PUIDOKO ĮMONĖ ""SERANĖ""","Kupiškio r. sav.",471100,"Mažmeninė prekyba nespecializuotose parduotuvėse, kuriose vyrauja maistas, gėrimai ir tabakas",202304,"",1,"",0,""
